wd_plnt_nm,wd_plnt_idntfr,region_nm,region_type,woody_herbal,acquisition_term
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 오등동,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,무수천,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
좁은잎천선과,2,제주특별자치도 제주시 노형동,평지,1,8
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
구실잣밤나무,11,만장굴,평지,1,11
